,market_cap,name,price,supply,symbol,volume
19021,16595.0147001,Datacoin,$0.000457,36335566.2179,DTC,Low Vol
19022,16483.4818086,DeltaChain,$0.000003,5031195765.9,DELTA,Low Vol
19023,16233.911217,BROTHER,$0.000101,160000000.0,BRAT,Low Vol
19024,15718.0197663,Ammo Reloaded,$0.000202,77777777.0,AMMO,Low Vol
19025,15203.8226133,Independent M...,$0.002832,5368933.59731,IMS,Low Vol
19026,15194.0980212,AdultChain,$0.000304,49917230.8899,XXX,Low Vol
19027,14838.211413,BrokerNekoNet...,$0.000005,2994585915.99,BNN,Low Vol
19028,14806.3177965,SecureCoin,$0.001472,10061865.95,SRC,Low Vol
19029,14658.2703502,Printex,$0.000558,26267385.8743,PRTX,Low Vol
19030,14524.0030558,Zayedcoin,$0.002326,6243840.00056,ZYD,Low Vol
19031,14511.1483366,Sola Token,$0.000501,28948936.5153,SOL,Low Vol
19032,14193.559213,Eternity,$0.002638,5380402.70177,ENT,Low Vol
19033,13887.8715875,Levocoin,$0.000507,27375527.9833,LEVO,Low Vol
19034,13718.9956489,Californium,$0.005607,2446961.25,CF,Low Vol
19035,13393.9023538,Nekonium,$0.001116,12000829.33,NUKO,Low Vol
19036,13301.1896902,SpeedCash,$0.023143,574745.0,SCS,Low Vol
19037,13228.0105254,FuzzBalls,$0.002739,4829945.0,FUZZ,Low Vol
19038,13004.7018398,Peerguess,$0.000215,60537668.0,GUESS,Low Vol
19039,12753.744265,Dollarcoin,$0.001400,9106714.07746,DLC,Low Vol
19040,12752.2081798,Honey,$0.027968,455955.0,HONEY,Low Vol
19041,12657.1938301,Centurion,$0.000163,77663825.8571,CNT,Low Vol
19042,12200.5314795,FLiK,$0.000203,60123682.1681,FLIK,Low Vol
19043,12018.0800796,Acoin,$0.009850,1220084.95666,ACOIN,Low Vol
19044,11978.5343898,Phantomx,$0.000302,39609494.9557,PNX,Low Vol
19045,11951.2820162,PosEx,$0.004872,2453240.13869,PEX,Low Vol
19046,11845.3035189,Renos,$0.000355,33356076.8072,RNS,Low Vol
19047,11783.4380539,Eryllium,$0.000862,13663120.9703,ERY,Low Vol
19048,11755.152319,IQ.cash,$0.003017,3896162.5,IQ,Low Vol
19049,11129.2061235,CommunityGene...,$0.000051,219376951.858,CGEN,Low Vol
19050,11075.2524887,Coupecoin,$0.000051,218281462.451,COUPE,Low Vol
19051,10726.062195,Steneum Coin,$0.003665,2926779.00545,STN,Low Vol
19052,10673.0458074,LiteCoin Ultra,$0.010349,1031300.00006,LTCU,Low Vol
19053,10553.3907501,BumbaCoin,$0.000452,23335667.6653,BUMBA,Low Vol
19054,10465.875844,BitMoney,$0.000127,82497697.9564,BIT,Low Vol
19055,10184.203008,Bankcoin,$0.000990,10291781.26,B@,Low Vol
19056,10151.8668797,Rhenium,$0.000304,33351968.7901,XRH,Low Vol
19057,10136.043243,JavaScript Token,$0.001268,7991996.0,JS,Low Vol
19058,9804.07802176,FolmCoin,$0.001015,9662813.0,FLM,Low Vol
19059,9066.51350989,BZLCOIN,$0.004321,2098033.45591,BZL,Low Vol
19060,9058.18635215,Cabbage,$0.000863,10499995.91,CAB,Low Vol
19061,8945.3014804,QYNO,$0.008320,1075172.0,QNO,Low Vol
19062,8899.93378762,Qbic,$0.001900,4684175.67769,QBIC,Low Vol
19063,8560.68716305,iBank,$0.001891,4526324.0,IBANK,Low Vol
19064,8541.36686545,SpectrumNetwork,$0.000026,326685655.867,SPEC,Low Vol
19065,8460.66824883,BitCoal,$0.001880,4500000.0,COAL,Low Vol
19066,8262.81991364,SongCoin,$0.000254,32565300.0,SONG,Low Vol
19067,8111.84671788,Comet,$0.009294,872830.0,CMT,Low Vol
19068,8060.16451286,Zoomba,$0.000568,14184397.9854,ZBA,Low Vol
19069,7902.64903912,Fintab,$0.002843,2779387.0,FNTB,Low Vol
19070,7790.68800913,Prime-XI,$0.000355,21931814.949,PXI,Low Vol
19071,7776.65337923,Iconic,$0.013116,592893.53,ICON,Low Vol
19072,7552.06199927,Ourcoin,$0.012226,617696.749468,OUR,Low Vol
19073,7542.29628629,MiloCoin,$0.000699,10789953.7141,MILO,Low Vol
19074,7526.46944528,GambleCoin,$0.001167,6450453.94363,GMCN,Low Vol
19075,7342.98851013,Graphcoin,$0.000812,9046481.05065,GRPH,Low Vol
19076,7124.13950099,WhaleCoin,$0.000699,10192294.0,WHL,Low Vol
19077,7035.14367462,MustangCoin,$0.011161,630343.24367,MST,Low Vol
19078,7009.95104835,Sharpe Platfo...,$0.000403,17410143.6337,SHP,Low Vol
19079,6535.00779707,UralsCoin,$0.000523,12484899.6447,URALS,Low Vol
19080,6504.86705139,Ragnarok,$0.000558,11656617.6512,RAGNA,Low Vol
19081,6467.4168978,BowsCoin,$0.001165,5550102.41646,BSC,Low Vol
19082,6442.52557727,Dalecoin,$0.010654,604733.0,DALC,Low Vol
19083,6347.5915936,LiteBitcoin,$0.000219,28940332.9695,LBTC,Low Vol
19084,6274.24593891,Cannation,$0.002533,2476892.71923,CNNC,Low Vol
19085,6235.33624495,C-Bit,$0.000040,157625875.0,XCT,?
19086,6089.40440237,Wild Beast Block,$0.033473,181919.243597,WBB,Low Vol
19087,6039.5308612,ARbit,$0.000558,10830050.0,ARB,Low Vol
19088,5937.65743921,Trident Group,$0.004895,1213024.0,TRDT,Low Vol
19089,5935.64606474,Bitcoin X,$0.002072,2864374.00577,BTX,Low Vol
19090,5646.01519104,PoSToken,$0.005430,1039801.99158,POS,Low Vol
19091,5336.09929977,SocialCoin,$0.000507,10518425.0,SOCC,Low Vol
19092,4882.08668682,Veltor,$0.008799,554855.0,VLT,Low Vol
19093,4848.97276294,UltraCoin,$0.000101,47776744.0075,UTC,Low Vol
19094,4670.96811652,VectorAI,$0.000254,18399310.9978,VEC2,Low Vol
19095,4336.15803313,PLNcoin,$0.000254,17089600.0,PLNC,Low Vol
19096,4328.4413939,Luna Coin,$0.002537,1706429.49506,LUNA,Low Vol
19097,4207.32426433,Alpha Coin,$0.000477,8825450.001,APC,Low Vol
19098,4077.41617838,Virtacoin,$7.8e-07,5201310113.21,VTA,Low Vol
19099,4074.73755332,BenjiRolls,$0.000201,20276099.1465,BENJI,Low Vol
19100,3965.04918247,CoinonatX,$0.000203,19539587.8637,XCXT,Low Vol
19101,3788.57484488,Concoin,$0.005090,744265.711357,CONX,Low Vol
19102,3366.11277334,Bitvolt,$0.000203,16588055.5996,VOLT,Low Vol
19103,2968.93380392,Xchange,$0.000304,9753850.07916,XCG,Low Vol
19104,2761.53539219,Bitcoin Planet,$0.000406,6804362.43682,BTPL,Low Vol
19105,2738.4652835,Rocketcoin,$0.000020,134950363.934,ROCK,Low Vol
19106,2569.9148658,Asiadigicoin,$0.000103,24931054.0,ADCN,Low Vol
19107,2367.39329045,GeertCoin,$0.000465,5091199.615,GEERT,Low Vol
19108,2351.67727033,Fujinto,$0.000036,65802448.0342,NTO,?
19109,2053.71388248,PonziCoin,$0.002385,861099.0018,PONZI,Low Vol
19110,2046.21766645,Staker,$0.001471,1391315.53176,STR,Low Vol
19111,1902.26257736,Project-X,$24305.72,0.078264,NANOX,Low Vol
19112,1839.96599841,CrevaCoin,$0.000051,36390750.0,CREVA,Low Vol
19113,1803.48052637,Mero,$0.006012,300000.0,MERO,Low Vol
19114,1800.43596248,Allion,$0.000290,6199359.3398,ALL,?
19115,1776.17335915,ACRE,$0.000406,4379883.87482,ACRE,Low Vol
19116,1554.66939805,Save and Gain,$0.000507,3064800.039,SANDG,Low Vol
19117,1525.20145854,VapersCoin,$0.000002,780124964.0,VPRC,Low Vol
19118,1479.93442416,Interzone,$0.000558,2652018.803,ITZ,Low Vol
19119,1379.23613907,Coimatic 3.0,$0.000610,2259512.152,CTIC3,Low Vol
19120,1303.29553161,PlayerCoin,$0.000037,35120000.0045,PLACO,Low Vol
19121,1108.97935449,AnarchistsPrime,$0.000252,4394873.80102,ACP,Low Vol
19122,906.774072273,Magnum,$0.000202,4497751.47286,MGM,Low Vol
19123,878.539596696,Benz,$0.000147,5958968.5,BENZ,Low Vol
19124,874.926645038,Coinonat,$0.000101,8623200.0,CXT,Low Vol
19125,796.692069075,MFIT COIN,$0.000405,1964843.88583,MFIT,Low Vol
19126,628.306278399,SmartFox,$0.000406,1547467.45216,FOX,Low Vol
19127,232.561712109,Argus,$0.000203,1148324.048,ARGUS,Low Vol
19128,222.591589266,POLY AI,$0.000098,2281981.07606,AI,Low Vol
19129,218.00118533,dietbitcoin,$0.000075,2924508.82312,DDX,Low Vol
19130,154.72976309,Jiyo [OLD],$0.000025,6100011.70106,JIYO,Low Vol
19131,120.372916058,CJs,$0.070311,1712.0,CJS,Low Vol
19132,106.505356497,SHADE Token,$0.000002,50001445.0,SHADE,Low Vol
19133,56.9439980503,HarmonyCoin,$0.000101,561235.032413,HMC,Low Vol
19134,0,CK USD,$0.937156,-1,CKUSD,"$196,548,669"
19135,0,PUBLYTO Token,$0.001337,-1,PUB,"$118,358,116"
19136,0,ZB,$0.286036,-1,ZB,"$70,686,338"
19137,0,TOP,$0.015795,-1,TOP,"$30,833,649"
19138,0,TigerCash,$0.026375,-1,TCH,"$26,131,234"
19139,0,Fatcoin,$0.037077,-1,FAT,"$22,177,496"
19140,0,ShineChain,$0.011992,-1,SHE,"$10,770,709"
19141,0,Blockcloud,$0.048881,-1,BLOC,"$9,177,461"
19142,0,FairGame,$0.004015,-1,FAIR,"$8,475,910"
19143,0,Filecoin [Fut...,$3.96,-1,FIL,"$7,837,535"
19144,0,Contents Prot...,$0.006560,-1,CPT,"$5,007,641"
19145,0,Molecular Future,$0.082840,-1,MOF,"$4,646,081"
19146,0,BitMax Token,$0.097530,-1,BTMX,"$4,623,231"
19147,0,PlayCoin [QRC20],$0.033410,-1,PLY,"$4,554,327"
19148,0,Cosmos,$4.34,-1,ATOM,"$4,019,297"
19149,0,Lightning Bit...,$9.55,-1,LBTC,"$3,751,789"
19150,0,Paytomat,$0.005733,-1,PTI,"$3,578,981"
19151,0,Ontology Gas,$0.538158,-1,ONG,"$3,521,945"
19152,0,DigiFinexToken,$0.263899,-1,DFT,"$3,462,517"
19153,0,BiNGO.Fun,$0.001162,-1,777,"$2,659,827"
19154,0,YOU COIN,$0.014615,-1,YOU,"$2,441,711"
19155,0,Karatgold Coin,$0.065688,-1,KBC,"$2,217,660"
19156,0,Vanta Network,$0.000828,-1,VNT,"$1,856,497"
19157,0,Aidos Kuneen,$1.77,-1,ADK,"$1,811,789"
19158,0,BUMO,$0.047801,-1,BU,"$1,800,549"
19159,0,Orbs,$0.026118,-1,ORBS,"$1,779,196"
19160,0,V Systems,$0.116442,-1,VSYS,"$1,585,195"
19161,0,WinToken,$0.000941,-1,WIN,"$1,512,067"
19162,0,VeriBlock,$0.068994,-1,VBK,"$1,463,142"
19163,0,Infinity Econ...,$0.002692,-1,XIN,"$1,355,329"
19164,0,CoinEx Token,$0.025479,-1,CET,"$1,353,496"
19165,0,Theta Fuel,$0.011359,-1,TFUEL,"$1,305,593"
19166,0,ABCC Token,$0.089866,-1,AT,"$1,304,643"
19167,0,RSK Smart Bit...,$5299.86,-1,RBTC,"$1,292,143"
19168,0,EduCoin,$0.000364,-1,EDU,"$1,276,166"
19169,0,Baer Chain,$3.64,-1,BRC,"$1,271,784"
19170,0,Coni,$0.059666,-1,CONI,"$1,260,264"
19171,0,IntelliShare,$0.023130,-1,INE,"$1,145,536"
19172,0,MINDOL,$0.970991,-1,MIN,"$1,117,512"
19173,0,Bitex Global ...,$0.041962,-1,XBX,"$1,112,631"
19174,0,TopChain,$0.011656,-1,TOPC,"$982,930"
19175,0,Nash Exchange...,$1.70,-1,NEX,"$964,481"
19176,0,Influence Chain,$0.032317,-1,INC,"$917,104"
19177,0,FuturoCoin,$2.54,-1,FTO,"$898,914"
19178,0,Monero Classic,$1.12,-1,XMC,"$895,177"
19179,0,1SG,$0.739048,-1,1SG,"$880,108"
19180,0,Super Bitcoin,$2.58,-1,SBTC,"$849,682"
19181,0,Intelligent I...,$0.000480,-1,IIC,"$812,373"
19182,0,Game Stars,$0.000610,-1,GST,"$810,629"
19183,0,LightChain,$0.000036,-1,LIGHT,"$805,836"
19184,0,UnlimitedIP,$0.012624,-1,UIP,"$788,421"
19185,0,Eterbase,$0.007243,-1,XBASE,"$774,399"
19186,0,OFCOIN,$0.000222,-1,OF,"$763,153"
19187,0,VeThor Token,$0.000921,-1,VTHO,"$728,731"
19188,0,MultiVAC,$0.010414,-1,MTV,"$727,176"
19189,0,The Midas Tou...,$0.005409,-1,TMTG,"$680,208"
19190,0,KNOW,$0.009299,-1,KNOW,"$669,098"
19191,0,Atlas Protocol,$0.023212,-1,ATP,"$666,530"
19192,0,ILCoin,$0.055336,-1,ILC,"$650,564"
19193,0,StarChain,$0.007833,-1,STC,"$596,262"
19194,0,Big Bang Game...,$0.027363,-1,BBGC,"$595,311"
19195,0,Safe Haven,$0.002273,-1,SHA,"$585,379"
19196,0,Huobi Pool Token,$0.007395,-1,HPT,"$557,190"
19197,0,CARAT,$1.08,-1,CARAT,"$542,313"
19198,0,MEX,$0.001894,-1,MEX,"$541,421"
19199,0,ThingsOperati...,$0.007715,-1,TOS,"$456,364"
19200,0,KEY,$0.004316,-1,KEY,"$449,545"
19201,0,WETH,$161.16,-1,WETH,"$435,417"
19202,0,DOS Network,$0.022922,-1,DOS,"$430,813"
19203,0,Qube,$0.001418,-1,QUBE,"$409,409"
19204,0,Unification,$0.053174,-1,UND,"$407,912"
19205,0,MyToken,$0.004338,-1,MT,"$406,537"
19206,0,Twinkle,$0.005878,-1,TKT,"$405,005"
19207,0,FOIN,$1034.31,-1,FOIN,"$400,425"
19208,0,HitChain,$0.000173,-1,HIT,"$399,640"
19209,0,BitUP Token,$0.002791,-1,BUT,"$395,608"
19210,0,Flowchain,$5.17,-1,FLC,"$393,681"
19211,0,BOLT,$0.025130,-1,BOLT,"$368,121"
19212,0,InvestDigital,$0.005153,-1,IDT,"$364,203"
19213,0,Themis,$0.005062,-1,GET,"$356,858"
19214,0,Consentium,$0.655291,-1,CSM,"$309,590"
19215,0,Airline & Lif...,$0.876960,-1,ALLN,"$298,492"
19216,0,Engine,$0.000890,-1,EGCC,"$292,230"
19217,0,Yuan Chain Coin,$0.008034,-1,YCC,"$282,284"
19218,0,Globalvillage...,$0.001002,-1,GVE,"$275,673"
19219,0,Volt,$0.000886,-1,ACDC,"$268,205"
19220,0,ELA Coin,$0.018350,-1,ELAC,"$266,505"
19221,0,Flexacoin,$0.002161,-1,FXC,"$236,371"
19222,0,FNB Protocol,$0.077247,-1,FNB,"$232,752"
19223,0,Wiki Token,$0.677146,-1,WIKI,"$216,736"
19224,0,CarBlock,$0.001088,-1,CAR,"$214,320"
19225,0,Ti-Value,$0.055094,-1,TV,"$206,667"
19226,0,Maggie,$0.000913,-1,MAG,"$200,210"
19227,0,BlockCDN,$0.011682,-1,BCDN,"$193,501"
19228,0,ZEON,$0.001476,-1,ZEON,"$191,782"
19229,0,Japan Content...,$0.035322,-1,JCT,"$186,541"
19230,0,Show,$0.001642,-1,SHOW,"$184,696"
19231,0,Infinitus Token,$1.39,-1,INF,"$180,111"
19232,0,InsurChain,$0.000242,-1,INSUR,"$175,908"
19233,0,Exchange Union,$2.50,-1,XUC,"$175,510"
19234,0,ETERNAL TOKEN,$1.53,-1,XET,"$167,176"
19235,0,PalletOne,$0.007556,-1,PTN,"$164,192"
19236,0,Sparkle,$0.038112,-1,SPRKL,"$161,803"
19237,0,Diruna,$0.001232,-1,DRA,"$159,045"
19238,0,BeeKan,$0.001444,-1,BKBT,"$150,373"
19239,0,Solareum,$4.76,-1,SLRM,"$149,558"
19240,0,BORA,$0.079638,-1,BORA,"$149,035"
19241,0,DasCoin,$0.014384,-1,DASC,"$144,029"
19242,0,GSENetwork,$0.000452,-1,GSE,"$137,163"
19243,0,BitcoinX,$0.003398,-1,BCX,"$136,452"
19244,0,SF Capital,$0.028109,-1,SFCP,"$130,762"
19245,0,Esports Token,$0.002528,-1,EST,"$124,497"
19246,0,CoinMeet,$0.009148,-1,MEET,"$120,864"
19247,0,HyperLoot,$0.269659,-1,HLT,"$117,746"
19248,0,Dexter G,$0.023794,-1,DXG,"$114,489"
19249,0,SuperEdge,$0.000468,-1,ECT,"$109,186"
19250,0,Ubique Chain ...,$0.010217,-1,UCT,"$105,140"
19251,0,United Bitcoin,$1.84,-1,UBTC,"$103,911"
19252,0,DIPNET,$0.000538,-1,DPN,"$99,498"
19253,0,Aunite,$0.029808,-1,AUNIT,"$98,271"
19254,0,Ether Zero,$0.108979,-1,ETZ,"$96,104"
19255,0,Xtock,$0.002368,-1,XTX,"$89,264"
19256,0,OOOBTC TOKEN,$0.100701,-1,OBX,"$88,136"
19257,0,MEET.ONE,$0.001872,-1,MEETONE,"$87,553"
19258,0,Bitcoin Rhodium,$23.96,-1,XRC,"$86,700"
19259,0,DACC,$0.000174,-1,DACC,"$82,349"
19260,0,Agoras Tokens,$0.610994,-1,AGRS,"$63,645"
19261,0,SEER,$0.000897,-1,SEER,"$63,507"
19262,0,Moving Cloud ...,$0.005631,-1,MCC,"$61,600"
19263,0,YouLive Coin,$0.000536,-1,UC,"$60,917"
19264,0,OceanChain,$0.000396,-1,OC,"$56,772"
19265,0,M2O,$0.000210,-1,M2O,"$54,214"
19266,0,Promotion Coin,$0.000391,-1,PC,"$53,161"
19267,0,Blockchain Qu...,$0.008258,-1,BQT,"$52,480"
19268,0,Experience Token,$0.000052,-1,EXT,"$52,328"
19269,0,LemoChain,$0.011162,-1,LEMO,"$47,659"
19270,0,OVCODE,$0.733385,-1,OVC,"$42,667"
19271,0,FundToken,$0.008033,-1,FUNDZ,"$42,365"
19272,0,BUDDY,$0.000125,-1,BUD,"$41,365"
19273,0,VeriDocGlobal,$0.001279,-1,VDG,"$40,656"
19274,0,INMAX,$7.70,-1,INX,"$39,964"
19275,0,Master Contra...,$0.001298,-1,MCT,"$39,358"
19276,0,CryptalDash,$0.003768,-1,CRD,"$38,471"
19277,0,T.OS,$0.010400,-1,TOSC,"$37,693"
19278,0,Jewel,$0.232242,-1,JWL,"$37,321"
19279,0,Couchain,$0.000013,-1,COU,"$37,222"
19280,0,Infinitecoin,$0.000025,-1,IFC,"$36,714"
19281,0,Usechain Token,$0.001309,-1,USE,"$36,564"
19282,0,SoPay,$0.001699,-1,SOP,"$33,707"
19283,0,GAMB,$0.000307,-1,GMB,"$33,607"
19284,0,Hdac,$0.049993,-1,HDAC,"$30,460"
19285,0,CHEX,$0.010194,-1,CHEX,"$29,830"
19286,0,Bitcoin File,$0.002185,-1,BIFI,"$27,754"
19287,0,CENTERCOIN,$0.000990,-1,CENT,"$27,054"
19288,0,Pixie Coin,$0.000544,-1,PXC,"$26,208"
19289,0,Constant,$0.997990,-1,CONST,"$25,819"
19290,0,CariNet,$0.003473,-1,CIT,"$25,049"
19291,0,V-ID,$0.085183,-1,VIDT,"$24,182"
19292,0,vSportCoin,$0.000755,-1,VSC,"$22,978"
19293,0,Livepeer,$6.99,-1,LPT,"$22,512"
19294,0,DEXTER,$5.68,-1,DXR,"$21,051"
19295,0,EncryptoTel [...,$0.008269,-1,ETT,"$20,151"
19296,0,DWS,$0.001597,-1,DWS,"$19,487"
19297,0,Alchemint Sta...,$0.001855,-1,SDS,"$17,778"
19298,0,Commerce Data...,$0.000105,-1,CDC,"$16,585"
19299,0,SDUSD,$1.33,-1,SDUSD,"$13,186"
19300,0,MSD,$0.002537,-1,MSD,"$13,034"
19301,0,Veil,$0.298033,-1,VEIL,"$12,799"
19302,0,Jingtum Tech,$0.000978,-1,SWTC,"$12,619"
19303,0,WHEN Token,$0.045408,-1,WHEN,"$12,536"
19304,0,Marginless,$0.000539,-1,MRS,"$12,328"
19305,0,WEBN token,$0.000017,-1,WEBN,"$12,321"
19306,0,Content and A...,$0.000791,-1,CAN,"$12,082"
19307,0,Celsius,$0.081437,-1,CEL,"$11,591"
19308,0,Xuez,$0.055398,-1,XUEZ,"$11,468"
19309,0,MediBit,$0.000010,-1,MEDIBIT,"$9,781"
19310,0,Helper Search...,$0.000001,-1,HSN,"$9,261"
19311,0,MESG,$0.033264,-1,MESG,"$8,808"
19312,0,Boltt Coin ,$2.94,-1,BOLTT,"$7,626"
19313,0,Caspian,$0.013284,-1,CSP,"$7,577"
19314,0,StockChain,$0.000436,-1,SCC,"$7,553"
19315,0,Bankera,$0.002049,-1,BNK,"$7,337"
19316,0,COMSA [XEM],$0.091944,-1,CMS,"$7,173"
19317,0,Read,$0.002840,-1,READ,"$7,109"
19318,0,APOT,$0.003870,-1,APOT,"$7,054"
19319,0,Dragon Coins,$0.061283,-1,DRG,"$7,032"
19320,0,Wrapped Bitcoin,$5098.48,-1,WBTC,"$6,931"
19321,0,Endorsit,$0.000045,-1,EDS,"$6,921"
19322,0,HYPNOXYS,$0.000051,-1,HYPX,"$6,871"
19323,0,Verasity,$0.000668,-1,VRA,"$6,858"
19324,0,QUSD,$0.097781,-1,QUSD,"$5,886"
19325,0,BuckHathCoin,$0.035512,-1,BHIG,"$5,317"
19326,0,WIZBL,$0.007255,-1,WBL,"$5,198"
19327,0,Hyper Pay,$0.002769,-1,HPY,"$5,078"
19328,0,COMSA [ETH],$0.091051,-1,CMS,"$4,962"
19329,0,InnovativeBio...,$3.4e-07,-1,INNBCL,"$4,385"
19330,0,WXCOINS,$0.019344,-1,WXC,"$4,285"
19331,0,Social Lendin...,$0.009150,-1,SLT,"$3,602"
19332,0,Stronghold Token,$0.000441,-1,SHX,"$3,497"
19333,0,OTOCASH,$0.096618,-1,OTO,"$3,319"
19334,0,Hercules,$0.047371,-1,HERC,"$3,052"
19335,0,StellarPay,$0.022682,-1,XLB,"$2,994"
19336,0,Agrolot,$0.005733,-1,AGLT,"$2,936"
19337,0,Carlive Chain,$0.000286,-1,IOV,"$2,835"
19338,0,ClubCoin,$0.297626,-1,CLUB,"$2,767"
19339,0,GazeCoin,$0.004211,-1,GZE,"$2,528"
19340,0,Asura Coin,$0.000347,-1,ASA,"$2,484"
19341,0,Jinbi Token,$13.79,-1,JNB,"$2,416"
19342,0,OTCBTC Token,$0.051190,-1,OTB,"$2,391"
19343,0,MicroBitcoin,$0.000059,-1,MBC,"$2,372"
19344,0,Countinghouse,$1.76,-1,CHT,"$2,363"
19345,0,Future1coin,$0.002076,-1,F1C,"$2,345"
19346,0,Candy,$0.000025,-1,CANDY,"$2,344"
19347,0,1irstcoin,$0.508483,-1,FST,"$2,244"
19348,0,Crypto Harbor...,$0.000079,-1,CHE,"$2,105"
19349,0,ORS Group,$0.021202,-1,ORS,"$2,027"
19350,0,Cryptoinvest,$0.089294,-1,CTT,"$1,964"
19351,0,Hero,$0.043691,-1,HERO,"$1,833"
19352,0,TCOIN,$0.025873,-1,TCN,"$1,831"
19353,0,IceChain,$0.000153,-1,ICHX,"$1,514"
19354,0,Elliot Coin,$0.002217,-1,ELLI,"$1,501"
19355,0,Bitcoin God,$12.35,-1,GOD,"$1,369"
19356,0,Sexcoin,$0.006343,-1,SXC,"$1,355"
19357,0,MESSE TOKEN,$0.019105,-1,MESSE,"$1,220"
19358,0,HOT Token,$0.026325,-1,HOT,"$1,116"
19359,0,Invictus Hype...,$0.023029,-1,IHF,"$1,064"
19360,0,RoboCalls,$2.47,-1,RC20,"$1,038"
19361,0,GoldFund,$0.000627,-1,GFUN,"$1,031"
19362,0,Golos Gold,$0.004441,-1,GBG,$949
19363,0,WINCOIN,$0.081309,-1,WC,$857
19364,0,Halloween Coin,$0.000051,-1,HALLO,$692
19365,0,Hxro,$0.088487,-1,HXRO,Low Vol
19366,0,GoldenFever,$8.69,-1,GFR,Low Vol
19367,0,Atomic Wallet...,$0.029486,-1,AWC,Low Vol
19368,0,DarkPayCoin,$0.006037,-1,DKPC,Low Vol
19369,0,CEDEX Coin,$0.034032,-1,CEDEX,Low Vol
19370,0,CMITCOIN,$0.000008,-1,CMIT,Low Vol
19371,0,1X2 COIN,$0.168014,-1,1X2,Low Vol
19372,0,PlusOneCoin,$0.031626,-1,PLUS1,Low Vol
19373,0,ShopZcoin,$0.001105,-1,SZC,Low Vol
19374,0,XTRD,$0.001436,-1,XTRD,Low Vol
19375,0,eosBLACK,$0.017540,-1,BLACK,Low Vol
19376,0,Cybereits,$0.001606,-1,CRE,Low Vol
19377,0,SIGMAcoin,$0.001638,-1,SIGMA,Low Vol
19378,0,Budbo,$0.006166,-1,BUBO,Low Vol
19379,0,First Bitcoin,$0.005885,-1,BIT,Low Vol
19380,0,Gamblica,$0.001024,-1,GMBC,Low Vol
19381,0,President Trump,$0.007762,-1,PRES,Low Vol
19382,0,Valuto,$0.000719,-1,VLU,Low Vol
19383,0,TerraNova,$0.089033,-1,TER,Low Vol
19384,0,X12 Coin,$0.007943,-1,X12,Low Vol
19385,0,Atlantis Blue...,$0.006908,-1,ABDT,Low Vol
19386,0,Haracoin,$0.000761,-1,HRC,Low Vol
19387,0,Bidooh DOOH T...,$0.000047,-1,DOOH,Low Vol
19388,0,Fargocoin,$0.008516,-1,FRGC,Low Vol
19389,0,MobilinkToken,$0.001474,-1,MOLK,Low Vol
19390,0,Nuggets,$0.000776,-1,NUG,Low Vol
19391,0,NewsToken,$0.001635,-1,NEWOS,Low Vol
19392,0,CapdaxToken,$0.000696,-1,XCD,Low Vol
19393,0,Animation Vis...,$0.000457,-1,AVH,Low Vol
19394,0,Superior Coin,$0.000051,-1,SUP,Low Vol
19395,0,Hybrid Block,$0.001659,-1,HYB,Low Vol
19396,0,SegWit2x,$0.000005,-1,B2X,Low Vol
19397,0,Civitas,$0.006847,-1,CIV,Low Vol
19398,0,Ultra Salescloud,$0.000941,-1,UST,Low Vol
19399,0,SaveNode,$0.000157,-1,SNO,Low Vol
19400,0,wys Token,$0.005332,-1,WYS,Low Vol
19401,0,Bastonet,$0.000005,-1,BSN,Low Vol
19402,0,EscrowCoin,$0.009294,-1,ESCO,Low Vol
19403,0,ANON,$0.079242,-1,ANON,Low Vol
19404,0,Quotient,$0.001555,-1,XQN,Low Vol
19405,0,CARDbuyers,$0.000152,-1,BCARD,Low Vol
19406,0,Crypto Improv...,$0.000254,-1,CIF,Low Vol
19407,0,AvatarCoin,$0.067442,-1,AV,Low Vol
19408,0,Cobrabytes,$0.000254,-1,COBRA,Low Vol
19409,0,CottonCoin,$0.001573,-1,COTN,Low Vol
19410,0,SpectrumCash,$0.000051,-1,XSM,Low Vol
19411,0,ERA,$0.000761,-1,ERA,Low Vol
19412,0,BTCMoon,$0.001471,-1,BTCM,Low Vol
19413,0,EA Coin,$0.000558,-1,EAG,Low Vol
19414,0,HondaisCoin,$0.000002,-1,HNDC,Low Vol
19415,0,BlazerCoin,$0.000101,-1,BLAZR,Low Vol
19416,0,Infinipay,$0.000051,-1,IFP,Low Vol
19417,0,PayDay Coin,$0.000152,-1,PDX,Low Vol
19418,0,BetaCoin,$0.001624,-1,BET,Low Vol
19419,0,ACChain,$0.005530,-1,ACC,Low Vol
19420,0,Pandemia,$0.000076,-1,PNDM,Low Vol
19421,0,Ordocoin,$0.000005,-1,RDC,Low Vol
19422,0,OmenCoin,$0.000020,-1,OMEN,Low Vol
19423,0,KingXChain,$0.000002,-1,KXC,Low Vol
19424,0,PROUD Money,$0.005073,-1,PROUD,Low Vol
19425,0,GIGA,$0.000051,-1,XG,Low Vol
19426,0,Excaliburcoin,$0.000008,-1,EXC,Low Vol
19427,0,Coin2Play,$0.000355,-1,C2P,Low Vol
19428,0,Centaure,$0.000051,-1,CEN,Low Vol
19429,0,RabbitCoin,$0.000003,-1,RBBT,Low Vol
19430,0,Bubble,$0.003497,-1,BUB,Low Vol
19431,0,Axiom,$0.004636,-1,AXIOM,Low Vol
